"","ID","quality"
"1000",6463,4.66173475087184
"1001",6464,5.63503343361342
"1002",6465,6.42911589988828
"1003",6466,6.36729478435815
"1004",6467,6.08121353394847
"1005",6468,6.39424836657632
"1006",6469,6.47165595507264
"1007",6470,5.78000131829875
"1008",6471,5.96772035236537
"1009",6472,4.53808631020334
"1010",6473,6.04868770299302
"1011",6474,6.05844358453581
"1012",6475,6.41576412583114
"1013",6476,5.54254070863985
"1014",6477,5.28591182879519
"1015",6478,5.05195822033984
"1016",6479,5.99118073758822
"1017",6480,5.95665926028239
"1018",6481,5.8482909637246
"1019",6482,6.13583069931741
"1020",6483,6.69445135481305
"1021",6484,5.03143102076764
"1022",6485,5.90165217818824
"1023",6486,5.62640264632633
"1024",6487,6.53915153745954
"1025",6488,6.47809088812836
"1026",6489,6.1934135067572
"1027",6490,5.94051632588432
"1028",6491,6.81957212690839
"1029",6492,5.71896109992712
"1030",6493,6.03154203563307
"1031",6494,5.53300603626421
"1032",6495,6.16859249211585
"1033",6496,6.02134435130872
"1034",6497,6.4924382398799
